SwisNo,UnitNo,SiteName,CountyID,County,Operator,Location,PlaceName,Zip,EnforAgent,Owner,Category,Activity,RegStatus,OpStatus,Latitude,Longitude,SiteID,UnitID
37-CR-0004,1,Alpine Burnsite II,37,San Diego,,9725 & 9727 Chocolate Summit Dr.,Alpine                                  ,92021,County of San Diego                     ,County of San Diego Dept.of Public Works,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,32.85586,-116.80831,3802,3844
37-CR-0004,1,Alpine Burnsite II,37,San Diego,,9725 & 9727 Chocolate Summit Dr.,Alpine                                  ,92021,County of San Diego                     ,"Major, Patrick and Elas",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,32.85586,-116.80831,3802,3844
19-AA-0298,1,Altadena Shop,19,Los Angeles,Los Angeles Co Public Works Road M. Div,252 W Mountain View St,Altadena                                ,91001,County of Los Angeles,Los Angeles Co Public Works Road M. Div,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,34.18857,-118.15551,1401,1429
01-AA-0009,2,Altamont Landfill & Resource Recv`ry,1,Alameda,Waste Management Of Alameda County,10840 Altamont Pass Road,Livermore                               ,94550,County of Alameda,Waste Management Of Alameda County,Disposal                           ,ACW Disposal Site,Permitted                          ,Active                             ,37.75389,-121.65165,7,8
01-AA-0009,1,Altamont Landfill & Resource Recv`ry,1,Alameda,Waste Management Of Alameda County,10840 Altamont Pass Road,Livermore                               ,94550,County of Alameda,Waste Management Of Alameda County,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,37.75389,-121.65165,7,7
01-AA-0289,1,Altamont Resource + Recovery Facility,1,Alameda,Waste Management Of Alameda County,10840 Altamont Pass road,Livermore                               ,95391,County of Alameda,Waste Management Of Alameda County,Composting                         ,Composting Facility (Green Waste)  ,Notification                       ,Planned                            ,37.75711,-121.65519,10053,10066
25-AA-0029,1,Alturas Disposal Site,25,Modoc,,"T24n,r12e, Nw/4, Sec 23 Mdbm",Alturas                                 ,96130,County of Modoc,US Dept Interior Fish And Wildlife Svce,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,41.475,-120.56167,2438,2470
25-AA-0001,1,Alturas Sanitary Landfill,25,Modoc,County Of Modoc Public Works Dept,"Landfiill Rd, S. Centerville / Westside",Alturas                                 ,96101,County of Modoc,County Of Modoc Public Works Dept,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,41.45861,-120.56556,2417,2449
25-AA-0027,2,Alturas Transfer Station,25,Modoc,County Of Modoc Public Works Dept,1 Mile Off Cty. Rd. 54 On Cty. Rd. 60,Alturas                                 ,96101,County of Modoc,County Of Modoc Public Works Dept,Transfer/Processing                ,Small Volume Transfer Station      ,Permitted                          ,Active                             ,41.46128,-120.55902,2437,2469
12-AA-0124,1,Alves Inc.,12,Humboldt,Alves Inc.,4200 West End Rd.,Arcata                                  ,95521,County of Humboldt,Michael and Veralei Alves,Transfer/Processing                ,Small Vol CDI Debris Proc. Operation,Notification                       ,Active                             ,40.89455,-124.07563,11020,11526
03-CR-0006,1,Amador City Burn Dump                   ,3,Amador,City Of Amador                          ,Fremont Mine Rd/Mayflower Rd            ,Amador City (Amador)                    ,95685,County of Amador,Sinai J & S                             ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.43167,-120.825,104,106
03-AA-0001,1,Amador Co SLF/Buena Vista Class II LF,3,Amador,County of Amador - Waste Management,6500 Buena Vista Rd.,Ione                                    ,95640,County of Amador,County of Amador - Waste Management,Disposal                           ,Solid Waste Landfill,Permitted                          ,Closed,38.30315,-120.91147,92,94
10-AA-0009,1,American Avenue Disposal Site,10,Fresno,County of Fresno Planning & Res. Mgmt.,18950 W American Av 4 Mi W/O Madera Av,Tranquillity                            ,93668,County of Fresno                        ,County of Fresno Planning & Res. Mgmt.,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,36.66794,-120.13232,427,435
28-AA-0001,1,American Canyon Sanitary Landfill,28,Napa,Napa-Vallejo Waste Management Authority,Western Terminus Of Eucalyptus Drive,Napa                                    ,94589,County of Napa,Napa-Vallejo Waste Management Authority,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,38.18056,-122.27556,2539,2572
19-AA-1125,1,"American Industrial Services, Inc.",19,Los Angeles,American Industrial Inc.,5626 Cherry Ave.,Long Beach                              ,90805,County of Los Angeles,"South Street Properties, LLC",Transfer/Processing                ,Medium Vol CDI Debris Proc. Fac.,Permitted                          ,Active                             ,33.85851,-118.16692,11168,11708
19-AR-1241,1,American Reclamation CDI Processing Fac.,19,Los Angeles,"American Reclamation, Inc.",4560 Doran Street,Los Angeles (City)                      ,90039,City of Los Angeles,"Glendale Metals and Recycling, Inc.",Transfer/Processing                ,Medium Vol CDI Debris Proc. Fac.,Permitted                          ,Active                             ,34.15242,-118.2772,10984,11487
19-AR-1242,1,American Reclamation Chipping and Grndng,19,Los Angeles,"American Reclamation, Inc.",4560 Doran Street,Los Angeles (City)                      ,90039,City of Los Angeles,"Glendale Metals and Recycling, Inc.",Transfer/Processing                ,Medium Vol CD Wood Debris ChipGrind Fac.,Permitted                          ,Active                             ,34.15291,-118.2766,10985,11489
56-AA-0171,1,American Soil Amendment Products,56,Ventura,American Soil Amendment Products,4730 Tapo Canyon Rd.,Simi Valley                             ,93063,County of Ventura,Kurt Mikell,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,34.32005,-118.71037,11334,11929
15-AA-0346,1,American Tire Tech,15,Kern,American Tire Tech                      ,SW corner of Nill Ave and Highway 99,McFarland                               ,93250,County of Kern,American Tire Tech                      ,Disposal                           ,Inert Debris ENG Fill Operation,Notification                       ,Active                             ,35.6515,-119.221,1010,1024
19-AA-0001,1,American Waste Transfer Station,19,Los Angeles,"Republic Services Of California Ii, LLC",1449 W. Rosecrans Ave.,Gardena                                 ,90249,County of Los Angeles,"Republic Services Of California Ii, LLC",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,33.90237,-118.30203,1335,1354
19-AA-0007,1,Ameron Landfill,19,Los Angeles,Ameron Pipe Products Group              ,Gray Rd. & Garfield Ave On Edison Right,South Gate                              ,90280,County of Los Angeles,Southern California Edison              ,Disposal                           ,Inert Waste Disposal Site,Permitted                          ,Closed,33.94556,-118.1625,1339,1359
37-AA-0952,1,Amswede Recycling,37,San Diego,"Amswede, Inc.",149 Reed Court,Chula Vista                             ,91911,County of San Diego                     ,"Stenvall, Tomy",Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,32.59302,-117.05503,10404,10631
45-CR-0004,1,Anderson (Cambridge) Site,45,Shasta,County Of Shasta Public Works Department,Cambridge Road,Anderson                                ,96007,County of Shasta                        ,County Of Shasta Public Works Department,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.42333,-122.36333,4444,4510
45-CR-0001,1,Anderson City Disposal Site,45,Shasta,City Of Anderson                        ,Approx. 1/4 mile NW of W Anderson Drive,Anderson                                ,96007,County of Shasta                        ,County Of Shasta Public Works Department,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.43,-122.33333,4441,4507
45-AA-0020,2,"Anderson Landfill, Inc.",45,Shasta,"Anderson Landfill, Inc.",18703 Cambridge Road,Anderson                                ,96007,County of Shasta                        ,Waste Management Of California Inc,Disposal                           ,ACW Disposal Site,Permitted                          ,Inactive,40.41639,-122.36,4430,4494
45-AA-0020,1,"Anderson Landfill, Inc.",45,Shasta,"Anderson Landfill, Inc.",18703 Cambridge Road,Anderson                                ,96007,County of Shasta                        ,Waste Management Of California Inc,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,40.41639,-122.36,4430,4493
36-AA-0482,1,Andre Landscape Services Inc.,36,San Bernardino,Jeremy Andre,14005 Rancho Court,Fontana                                 ,92337,County of San Bernardino                ,Jeremy D. Andre and Michelle M. Andre,Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Active                             ,34.05085,-117.49948,11352,11952
21-CR-0003,1,Angel Island,21,Marin,,Angel Island,Tiburon                                 ,94920,County of Marin                         ,,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,37.86123,-122.4211,2215,2247
05-CR-0007,1,Angels Camp/Burn Site                   ,5,Calaveras,County Of Calaveras,1480 Rolleri Bypass Rd                  ,Angels Camp (Angels)                    ,95222,County of Calaveras,Rolleri B                               ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.08,-120.53667,206,208
